Ville,Titre,Lien,Description,Prix_de_vente,Localisation,Prix_m2,Surface_m2,type,Pieces,Chambres,Garage,Balcon,Ascenseur,Terrain_m2,DPE
lyon,Appartement - 4 pièce(s) - 91 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600436A1KIVHAP000,"En exclusivité ! c'est avec enthousiasme que je vous propose ce superbe appartement traversant de 4 pièces, entièrement rénové avec goût, d'une surface de 92 m², situé au sein d'un immeuble de standing dans le très prisé 6e arrondissement de...",525000.0,Lyon 6  (69006),5769.0,91.0,Appartement,4,3,1,0,1,,C
lyon,Appartement - 4 pièce(s) - 75 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600562A1KIVHAP000,"Appartement t4 lumineux et spacieux 3 chambres croix rousse découvrez ce magnifique appartement t4 de 75 m², situé au 2ème étage d'un immeuble de standing de 6 étages avec ascenseur. construit en 1950 cet appartement offre un cadre de vie...",440000.0,Lyon 4  (69004),5867.0,75.0,Appartement,4,3,0,0,1,,D
lyon,Appartement - 3 pièce(s) - 74 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600564A1KIVHAP000,"Appartement t3 standing 74 m² 2 chambres double balcon et piscine résidentielle lyon 6 découvrez ce magnifique appartement t3 de 74 m², situé au 5ème étage d'un immeuble de standing en excellent état. construit en 1973, cet appartement...",495000.0,Lyon 6  (69006),6689.0,74.0,Appartement,3,2,0,1,1,,E
lyon,Appartement - 2 pièce(s) - 62 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600572A1KIVHAP000,"Appartement au charme ancien 62 m² lyon 3 parc sisley situé au 2? étage d'un très bel immeuble en pierre de taille de 1820, cet appartement traversant de 62 m² bénéficie d'un emplacement privilégié, avec accès direct depuis la copropriété au...",340000.0,Lyon 3  (69003),5484.0,62.0,Appartement,2,1,0,0,0,,E
lyon,Appartement - 3 pièce(s) - 62 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600576A1KIVHAP000,"Appartement de 62,26 m² au 3e étage. il offre deux chambres et une cuisine aménagée équipée. quartier attractif, proche de toutes commodités, des établissements scolaires, des crèches, de l'ecam lasalle et des transports. honoraires à la...",480000.0,Lyon 2  (69002),7742.0,62.0,Appartement,3,2,0,0,1,,
lyon,Appartement - 4 pièce(s) - 115 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600582A1KIVHAP000,Référence : ov-7642-1 nouveauté en exclusivité lyon 1 cours général giraud 115m2 appartement avec beaucoup de charme 3 chambres 1 coin bureau ascenseur privatif dans l'appartement traversant lumineux calme une...,580000.0,Lyon 1  (69001),5043.0,115.0,Appartement,4,3,0,0,1,,D
lyon,Appartement - 4 pièce(s) - 115 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600584A1KIVHAP000,Référence : ov-7642-4 nouveauté en exclusivité lyon 1 cours général giraud 115m2 appartement avec beaucoup de charme 3 chambres 1 coin bureau ascenseur privatif dans l'appartement traversant lumineux calme une...,580000.0,Lyon 4  (69004),5043.0,115.0,Appartement,4,3,0,0,1,,D
lyon,Appartement - 2 pièce(s) - 69 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600498A1KIVHAP000,"Lyon 06 idéalement situé à proximité des transports et des commerces, dans une jolie résidence haussmannienne sur son terrain, venez découvrir ce lumineux appartement 2 pièces bis de 70 m² en étage élevé avec une jolie terrasse commune sans...",445000.0,Lyon 6  (69006),6449.0,69.0,Appartement,2,1,0,1,1,,E
lyon,Appartement - 2 pièce(s) - 64 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600502A1KIVHAP000,"Découvrez ce magnifique appartement t2/3 de 63,65 m² habitables (79 m² surface plancher), niché dans un immeuble datant de 1890, au coeur des pentes de la renommée croix rousse. situé au premier étage sur cinq, cet appartement allie charme...",330000.0,Lyon 1  (69001),5156.0,64.0,Appartement,2,1,0,0,1,,E
lyon,Appartement - 1 pièce(s) - 10 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600504A1KIVHAP000,"Studio idéalement situé lyon 6 tête d'or studio, avec son entrée indépendante et sa kitchenette, très lumineux avec salle d'eau et wc. l'emplacement est idéal pour un investissement locatif patrimonial. marie de dreuille, conseillère...",115000.0,Lyon 6  (69006),11500.0,10.0,Appartement,1,,0,0,1,,E
lyon,Appartement - 1 pièce(s) - 18 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600510A1KIVHAP000,"En plein coeur du 7ème arrondissement, à proximité immédiate du métro 'place jean jaurès' et de l'em lyon, venez découvrir ce studio de 19 m² au rez-de-chaussée, côté jardin, de la résidence le sakura. entièrement meublé, il dispose d'une pièce de...",60000.0,Lyon 7  (69007),3333.0,18.0,Appartement,1,,0,0,1,,
lyon,Maison - 9 pièce(s) - 274 m²,https://www.paruvendu.fr/immobilier/prestige/maison/1286600524A1KIVHMN000,"Rochecardon, à quelques minutes à pied du métro 'gare de vaise' et des commerces, venez découvrir cette magnifique maison contemporaine (construite en 2013) de 274 m² sur une parcelle de 760 m² avec terrasse et couloir de nage 14 x 2,80 chauffé,...",1050000.0,Lyon 9  (69009),3832.0,274.0,Maison,9,6,0,0,0,760.0,C
lyon,Appartement - 2 pièce(s) - 42 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600528A1KIVHAP000,"Appartement t2 lumineux à rénover 42 m² exposition sud-ouest découvrez cet appartement t2 de 42 m², lumineux grâce à son exposition sud-ouest, situé au 4ème étage sur 5 avec ascenseur. vendu en plateau, cet appartement, est idéal pour ceux...",202000.0,Lyon 2  (69002),4810.0,42.0,Appartement,2,1,0,0,1,,E
lyon,Appartement - 4 pièce(s) - 104 m²,https://www.paruvendu.fr/immobilier/prestige/appartement/1286600530A1KIVHAP000,"Dans le quartier très recherché de la croix-rousse, cet appartement familial de 144,71 m² au sol (104 m² carrez), en rez-de-chaussée d'un immeuble bien entretenu offre une belle qualité de vie. entièrement rénové en 2014, il allie charme et...",630000.0,Lyon 4  (69004),6058.0,104.0,Appartement,4,3,0,0,0,,D
lyon,Appartement - 3 pièce(s) - 61 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600554A1KIVHAP000,"Ron À proximité des transports, dans une résidence récente, (2014), calme et bien entretenue, venez découvrir ce joli t3 de 61 m² lumineux et au troisième étage. ce bien se compose : d'une entrée, d'une cuisine aménagée ouverte, d'un spacieux...",249000.0,Lyon 8  (69008),4082.0,61.0,Appartement,3,2,0,1,1,,
lyon,Appartement - 3 pièce(s) - 76 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600556A1KIVHAP000,"Lyon 05 À proximité des transports et des commerces, dans une résidence calme et sécurisée, venez découvrir ce charmant appartement 3 pièces de 95 m² alliant poutres apparentes et touche de modernité. ce bien se compose : d'une entrée, d'une...",310000.0,Lyon 5  (69005),4079.0,76.0,Appartement,3,2,0,0,0,,
lyon,Appartement - 3 pièce(s) - 53 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600586A1KIVHAP000,"Rue du dr albéric pont, à deux pas du centre du point du jour et de toutes ses commodités, venez découvrir cet appartement t3 de 53,06 m² au 3ème étage d'une copropriété fermée et arborée. très lumineux grâce à ses larges ouvertures et son...",170000.0,Lyon 5  (69005),3208.0,53.0,Appartement,3,2,1,0,0,,D
lyon,Appartement - 5 pièce(s) - 115 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600632A1KIVHAP000,"Lyon appartement t5 de 115 m² avec 3 ou 4 chambres dans une résidence de standing avec piscine, terrain de tennis. visite immersive sur demande. idéalement bien situé. À 50m du métro. commerces de proximité au pied de l'immeuble. résidence...",385000.0,Lyon 7  (69007),3348.0,115.0,Appartement,5,4,1,0,1,,C
lyon,Appartement - 4 pièce(s) - 85 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600251A1KIVHAP000,"Niché en bas des emblématiques pentes de la croix rousse, dans le 1er arrondissement de lyon, cet appartement de type t4 de 86 m² incarne l'harmonie parfaite entre le charme de l'ancien et le raffinement contemporain. situé au 4ème étage d'un...",495000.0,Lyon 1  (69001),5824.0,85.0,Appartement,4,3,0,0,0,,
lyon,Appartement - 2 pièce(s) - 42 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600253A1KIVHAP000,"Adresse rare et recherchée : au 2? étage d'un immeuble ancien , ce superbe t2 séduit par son élégance et son authenticité. une vaste pièce de vie baignée de lumière, sublimée par une belle hauteur sous plafond , s'ouvre sur deux grandes fenêtres...",295000.0,Lyon 2  (69002),7024.0,42.0,Appartement,2,1,0,0,0,,E
lyon,Appartement - 2 pièce(s) - 60 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600686A1KIVHAP000,"Cesar et brutus vous présente en exclusivité ce superbe appartement de 60 m² (lot individuel) idéalement situé au coeur du très prisé quartier des brotteaux, à lyon. emplacement d'exception À seulement 10 minutes à pied de la gare part-dieu et 5...",335000.0,Lyon 6  (69006),5583.0,60.0,Appartement,2,1,0,0,1,,
lyon,Appartement - 4 pièce(s) - 80 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600690A1KIVHAP000,"Découvrez avec cesar et brutus ce superbe appartement de 4 pièces traversant, offrant une terrasse en rez-de-chaussée surélevé, idéalement situé dans le quartier de montchat. cet appartement est situé dans un immeuble de 2004 de cinq étages...",345000.0,Lyon 3  (69003),4313.0,80.0,Appartement,4,3,1,1,1,,
lyon,Appartement - 4 pièce(s) - 95 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600692A1KIVHAP000,"Appartement d'exception  4 piÈces avec balcon cesar et brutus a le plaisir de vous présenter ce superbe appartement traversant de 95 m², idéalement situé à quelques pas de saxe-gambetta, au sein d'un immeuble de standing avec ascenseur. niché au...",535000.0,Lyon 3  (69003),5632.0,95.0,Appartement,4,3,0,1,1,,C
lyon,Appartement - 5 pièce(s) - 170 m²,https://www.paruvendu.fr/immobilier/prestige/appartement/1286600694A1KIVHAP000,"Cesar et brutus vous présente en exclusivité ce magnifique appartement familial de 170 m², traversant, idéalement situé en plein coeur du très prisé quartier des brotteaux, à lyon. un emplacement d'exception à 3 minutes à pied de la gare des...",849000.0,Lyon 6  (69006),4994.0,170.0,Appartement,5,4,0,0,1,,D
lyon,Appartement - 4 pièce(s) - 159 m²,https://www.paruvendu.fr/immobilier/prestige/appartement/1286600696A1KIVHAP000,"Appartement t4 159 m² à lyon 2 situé dans une belle copropriété ancienne au coeur du quartier d'ainay, à deux pas de la place bellecour, cet appartement t4 de 159 m² se distingue par la qualité de sa rénovation et l'élégance de ses volumes....",1025000.0,Lyon 2  (69002),6447.0,159.0,Appartement,4,3,0,1,1,,C
lyon,Appartement - 3 pièce(s) - 78 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600327A1KIVHAP000,"Appartement 3 piÈces avec balcon À vendre : au pied du tramway t6 (mermoz-moselle), nous vous proposons cet appartement de 3 pièces de 78 m² dans le 8e arrondissement de lyon (69008). il est situé au 4e étage d'un immeuble de 11 étages avec...",279000.0,Lyon 8  (69008),3577.0,78.0,Appartement,3,2,0,1,1,,E
lyon,Appartement - 4 pièce(s) - 84 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600363A1KIVHAP000,"Je vous propose à la vente, dans une résidence arborée, calme et bien entretenue, ce 5 pièces de 84 m² entièrement rénové avec goût et matériaux de qualité. il est situé dans l'agréable quartier de saint-rambert, limite st cyr au mont d'or, à...",255000.0,Lyon 9  (69009),3036.0,84.0,Appartement,4,3,1,0,1,,C
lyon,Appartement - 2 pièce(s) - 37 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600497A1KIVHAP000,"ExclusivitÉ  appartement 2 piÈces avec balcon  lyon 8? À deux pas du tramway t2 et t4, découvrez en exclusivité cet appartement lumineux de 37,45 m², situé au 5? étage d'un immeuble moderne avec ascenseur. il se compose d'une pièce de vie...",195175.0,Lyon 8  (69008),5275.0,37.0,Appartement,2,1,1,1,1,,
lyon,Appartement - 3 pièce(s) - 70 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600591A1KIVHAP000,"A deux pas de la place colbert, et en proximité immédiate du plateau de la croix rousse et de toutes ses commodités, venez découvrir ce bel appartement t3 de 70,30 m² carrez. très lumineux, il se situe au 5ème et dernier étage d'une petite...",320000.0,Lyon 1  (69001),4571.0,70.0,Appartement,3,2,0,0,0,,D
lyon,Appartement - 4 pièce(s) - 75 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600617A1KIVHAP000,"Appartement lumineux et spacieux de 75 m² avec terrasse et jardin découvrez cet appartement de plain-pied, construit en 2007, alliant modernité et confort. situé dans un immeuble de 3 étages en excellent état, cet appartement de 4 pièces offre...",250000.0,Lyon 9  (69009),3333.0,75.0,Appartement,4,3,0,1,0,,
lyon,Appartement - 3 pièce(s) - 78 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286638204A1KIVHAP000,"Sublime appartement avec terrasses  dernier étage  copropriété récente (2007) situé au 5? et dernier étage d'une petite copropriété bien entretenue de 2007, ce magnifique appartement séduit par sa luminosité et ses prestations de qualité....",465000.0,Lyon 9  (69009),5962.0,78.0,Appartement,3,2,1,1,0,,D
lyon,Appartement - 2 pièce(s) - 48 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286657656A1KIVHAP000,"Arnaud zappoli () vous propose en exclusivité un charmant t2 en avant-dernier étage, avec balcon, cave et possibilité de garage. situé au coeur du 8? arrondissement, au 4? étage d'une copropriété de 2003 parfaitement entretenue, cet appartement...",149000.0,Lyon 8  (69008),3104.0,48.0,Appartement,2,1,1,1,1,,
lyon,Appartement - 4 pièce(s) - 84 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286657660A1KIVHAP000,"*** plateau st rambert lyon 9 *** je vous propose en exclusivité ce bel appartement t4 familial de 84 m², en étage élevé, lumineux et traversant nord-sud. il est situé sur le plateau de saint-rambert, à lyon 9e, à 5 minutes à pieds de toutes...",250000.0,Lyon 9  (69009),2976.0,84.0,Appartement,4,3,0,1,0,,D
lyon,Parking / Garage - 13 m²,https://www.paruvendu.fr/immobilier/vente/parking-garage/1286796140A1KIVHPK000,"Découvrez cette belle opportunité d'acquérir un garage souterrain spacieux et fermé, situé dans une résidence entièrement rénovée, ultra sécurisée et équipée de caméras de surveillance. l'endroit idéal pour stationner votre véhicule en toute...",25000.0,Lyon 8  (69008),1923.0,13.0,Parking / Garage,,,0,0,0,,
lyon,Appartement - 3 pièce(s) - 51 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286841752A1KIVHAP000,"Appartement t3 lumineux et spacieux idéal pour une vie urbaine dynamique découvrez ce charmant appartement t3 de 51,33 m² situé dans un immeuble de standing de 8 étages, construit en 1960 mais en excellent état. avec ses 2 balcons de 8 m²,...",218000.0,Lyon 8  (69008),4275.0,51.0,Appartement,3,2,1,0,1,,E
lyon,Appartement - 3 pièce(s) - 65 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286841754A1KIVHAP000,"Cesar et brutus vous présente en exclusivité cet appartement de 3 pièces de 65 m², situé dans le 3e arrondissement de lyon (69003). situé au 2e étage d'un immeuble bien entretenu de six étages avec ascenseur, cet appartement bénéficie d'une...",235000.0,Lyon 3  (69003),3615.0,65.0,Appartement,3,2,0,1,1,,
lyon,Appartement - 2 pièce(s) - 54 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286958058A1KIVHAP000,"Appartement canut t2 lumineux et confortable 54 m² coeur croix rousse découvrez ce ce nid douillet t2 (43.58 m² carrez), situé au 1er étage, qui allie confort et charme de l'ancien, entièrement rénové par les propriétaires actuels avec des...",279000.0,Lyon 4  (69004),5167.0,54.0,Appartement,2,1,0,0,0,,D
lyon,Appartement - 3 pièce(s) - 86 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286997402A1KIVHAP000,"Appartement à vendre collonges-au-mont-d'or. exclusivitÉ appartement t3 maison bourgeoise divisÉe l'agence césar & brutus vous propose de découvrir en exclusivité ce magnifique appartement entièrement rénové, situé dans une ancienne...",540000.0,Lyon 3  (69003),6279.0,86.0,Appartement,3,2,0,1,0,,C
